,link_title,channel,no_of_views,time_uploaded,comment,upvotes,no_contract,comments_str,tokenized,lower,no_punct,no_stopwords,pos_tags,wordnet_pos,lemmatized
599,"Covid-19: Boris Johnson 'deeply sorry' as UK deaths exceed 100,000 🔴 @BBC News live - BBC",BBC,"462,537 views","Streamed live on Jan 27, 2021",I’m surprised no one actually mentions on here about when Boris himself apparently had Covid and the treatment he received to recover from it and still yet despite having he had it it still was not enough to make him deal with and implement things quicker. I bet if he had died from Covid when he had it. It would be a very different story now and treated differently. Except we wouldn’t be standing there saying sorry,15,"['I am', 'surprised', 'no', 'one', 'actually', 'mentions', 'on', 'here', 'about', 'when', 'Boris', 'himself', 'apparently', 'had', 'Covid', 'and', 'the', 'treatment', 'he', 'received', 'to', 'recover', 'from', 'it', 'and', 'still', 'yet', 'despite', 'having', 'he', 'had', 'it', 'it', 'still', 'was', 'not', 'enough', 'to', 'make', 'him', 'deal', 'with', 'and', 'implement', 'things', 'quicker.', 'I', 'bet', 'if', 'he', 'had', 'died', 'from', 'Covid', 'when', 'he', 'had', 'it.', 'It', 'would', 'be', 'a', 'very', 'different', 'story', 'now', 'and', 'treated', 'differently.', 'Except', 'we', 'would not', 'be', 'standing', 'there', 'saying', 'sorry']",I am surprised no one actually mentions on here about when Boris himself apparently had Covid and the treatment he received to recover from it and still yet despite having he had it it still was not enough to make him deal with and implement things quicker. I bet if he had died from Covid when he had it. It would be a very different story now and treated differently. Except we would not be standing there saying sorry,"['I', 'am', 'surprised', 'no', 'one', 'actually', 'mentions', 'on', 'here', 'about', 'when', 'Boris', 'himself', 'apparently', 'had', 'Covid', 'and', 'the', 'treatment', 'he', 'received', 'to', 'recover', 'from', 'it', 'and', 'still', 'yet', 'despite', 'having', 'he', 'had', 'it', 'it', 'still', 'was', 'not', 'enough', 'to', 'make', 'him', 'deal', 'with', 'and', 'implement', 'things', 'quicker', '.', 'I', 'bet', 'if', 'he', 'had', 'died', 'from', 'Covid', 'when', 'he', 'had', 'it', '.', 'It', 'would', 'be', 'a', 'very', 'different', 'story', 'now', 'and', 'treated', 'differently', '.', 'Except', 'we', 'would', 'not', 'be', 'standing', 'there', 'saying', 'sorry']","['i', 'am', 'surprised', 'no', 'one', 'actually', 'mentions', 'on', 'here', 'about', 'when', 'boris', 'himself', 'apparently', 'had', 'covid', 'and', 'the', 'treatment', 'he', 'received', 'to', 'recover', 'from', 'it', 'and', 'still', 'yet', 'despite', 'having', 'he', 'had', 'it', 'it', 'still', 'was', 'not', 'enough', 'to', 'make', 'him', 'deal', 'with', 'and', 'implement', 'things', 'quicker', '.', 'i', 'bet', 'if', 'he', 'had', 'died', 'from', 'covid', 'when', 'he', 'had', 'it', '.', 'it', 'would', 'be', 'a', 'very', 'different', 'story', 'now', 'and', 'treated', 'differently', '.', 'except', 'we', 'would', 'not', 'be', 'standing', 'there', 'saying', 'sorry']","['i', 'am', 'surprised', 'no', 'one', 'actually', 'mentions', 'on', 'here', 'about', 'when', 'boris', 'himself', 'apparently', 'had', 'covid', 'and', 'the', 'treatment', 'he', 'received', 'to', 'recover', 'from', 'it', 'and', 'still', 'yet', 'despite', 'having', 'he', 'had', 'it', 'it', 'still', 'was', 'not', 'enough', 'to', 'make', 'him', 'deal', 'with', 'and', 'implement', 'things', 'quicker', 'i', 'bet', 'if', 'he', 'had', 'died', 'from', 'covid', 'when', 'he', 'had', 'it', 'it', 'would', 'be', 'a', 'very', 'different', 'story', 'now', 'and', 'treated', 'differently', 'except', 'we', 'would', 'not', 'be', 'standing', 'there', 'saying', 'sorry']","['surprised', 'one', 'actually', 'mentions', 'boris', 'apparently', 'covid', 'treatment', 'received', 'recover', 'still', 'yet', 'despite', 'still', 'enough', 'make', 'deal', 'implement', 'things', 'quicker', 'bet', 'died', 'covid', 'would', 'different', 'story', 'treated', 'differently', 'except', 'would', 'standing', 'saying', 'sorry']","[('surprised', 'JJ'), ('one', 'CD'), ('actually', 'RB'), ('mentions', 'NNS'), ('boris', 'VBP'), ('apparently', 'RB'), ('covid', 'JJ'), ('treatment', 'NN'), ('received', 'VBD'), ('recover', 'NN'), ('still', 'RB'), ('yet', 'RB'), ('despite', 'IN'), ('still', 'RB'), ('enough', 'JJ'), ('make', 'VBP'), ('deal', 'JJ'), ('implement', 'JJ'), ('things', 'NNS'), ('quicker', 'NN'), ('bet', 'RB'), ('died', 'VBD'), ('covid', 'NN'), ('would', 'MD'), ('different', 'JJ'), ('story', 'NN'), ('treated', 'VBN'), ('differently', 'RB'), ('except', 'IN'), ('would', 'MD'), ('standing', 'VBG'), ('saying', 'VBG'), ('sorry', 'NN')]","[('surprised', 'a'), ('one', 'n'), ('actually', 'n'), ('mentions', 'n'), ('boris', 'v'), ('apparently', 'n'), ('covid', 'a'), ('treatment', 'n'), ('received', 'v'), ('recover', 'n'), ('still', 'n'), ('yet', 'n'), ('despite', 'n'), ('still', 'n'), ('enough', 'a'), ('make', 'v'), ('deal', 'a'), ('implement', 'a'), ('things', 'n'), ('quicker', 'n'), ('bet', 'n'), ('died', 'v'), ('covid', 'n'), ('would', 'n'), ('different', 'a'), ('story', 'n'), ('treated', 'v'), ('differently', 'n'), ('except', 'n'), ('would', 'n'), ('standing', 'v'), ('saying', 'v'), ('sorry', 'n')]","['surprised', 'one', 'actually', 'mention', 'boris', 'apparently', 'covid', 'treatment', 'receive', 'recover', 'still', 'yet', 'despite', 'still', 'enough', 'make', 'deal', 'implement', 'thing', 'quicker', 'bet', 'die', 'covid', 'would', 'different', 'story', 'treat', 'differently', 'except', 'would', 'stand', 'say', 'sorry']"
600,"Covid-19: Boris Johnson 'deeply sorry' as UK deaths exceed 100,000 🔴 @BBC News live - BBC",BBC,"462,537 views","Streamed live on Jan 27, 2021",Very clever talking about the pandemic in the past tense - as though it's over.,53,"['Very', 'clever', 'talking', 'about', 'the', 'pandemic', 'in', 'the', 'past', 'tense', '-', 'as', 'though', 'it is', 'over.']",Very clever talking about the pandemic in the past tense - as though it is over.,"['Very', 'clever', 'talking', 'about', 'the', 'pandemic', 'in', 'the', 'past', 'tense', '-', 'as', 'though', 'it', 'is', 'over', '.']","['very', 'clever', 'talking', 'about', 'the', 'pandemic', 'in', 'the', 'past', 'tense', '-', 'as', 'though', 'it', 'is', 'over', '.']","['very', 'clever', 'talking', 'about', 'the', 'pandemic', 'in', 'the', 'past', 'tense', 'as', 'though', 'it', 'is', 'over']","['clever', 'talking', 'pandemic', 'past', 'tense', 'though']","[('clever', 'NN'), ('talking', 'VBG'), ('pandemic', 'JJ'), ('past', 'NN'), ('tense', 'NN'), ('though', 'IN')]","[('clever', 'n'), ('talking', 'v'), ('pandemic', 'a'), ('past', 'n'), ('tense', 'n'), ('though', 'n')]","['clever', 'talk', 'pandemic', 'past', 'tense', 'though']"
601,"Covid-19: Boris Johnson 'deeply sorry' as UK deaths exceed 100,000 🔴 @BBC News live - BBC",BBC,"462,537 views","Streamed live on Jan 27, 2021",he finally mentioned other people that matter as much as the NHS,91,"['he', 'finally', 'mentioned', 'other', 'people', 'that', 'matter', 'as', 'much', 'as', 'the', 'NHS']",he finally mentioned other people that matter as much as the NHS,"['he', 'finally', 'mentioned', 'other', 'people', 'that', 'matter', 'as', 'much', 'as', 'the', 'NHS']","['he', 'finally', 'mentioned', 'other', 'people', 'that', 'matter', 'as', 'much', 'as', 'the', 'nhs']","['he', 'finally', 'mentioned', 'other', 'people', 'that', 'matter', 'as', 'much', 'as', 'the', 'nhs']","['finally', 'mentioned', 'people', 'matter', 'much', 'nhs']","[('finally', 'RB'), ('mentioned', 'VBN'), ('people', 'NNS'), ('matter', 'RB'), ('much', 'JJ'), ('nhs', 'NN')]","[('finally', 'n'), ('mentioned', 'v'), ('people', 'n'), ('matter', 'n'), ('much', 'a'), ('nhs', 'n')]","['finally', 'mention', 'people', 'matter', 'much', 'nh']"
602,"Covid-19: Boris Johnson 'deeply sorry' as UK deaths exceed 100,000 🔴 @BBC News live - BBC",BBC,"462,537 views","Streamed live on Jan 27, 2021","""Im Deeply Sorry.... Anyway, moving on""",137,"['""I am', 'Deeply', 'Sorry....', 'Anyway,', 'moving', 'on""']","""I am Deeply Sorry.... Anyway, moving on""","['``', 'I', 'am', 'Deeply', 'Sorry', '....', 'Anyway', ',', 'moving', 'on', ""''""]","['``', 'i', 'am', 'deeply', 'sorry', '....', 'anyway', ',', 'moving', 'on', ""''""]","['``', 'i', 'am', 'deeply', 'sorry', '....', 'anyway', 'moving', 'on', ""''""]","['``', 'deeply', 'sorry', '....', 'anyway', 'moving', ""''""]","[('``', '``'), ('deeply', 'RB'), ('sorry', 'JJ'), ('....', 'NNP'), ('anyway', 'RB'), ('moving', 'VBG'), (""''"", ""''"")]","[('``', 'n'), ('deeply', 'n'), ('sorry', 'a'), ('....', 'n'), ('anyway', 'n'), ('moving', 'v'), (""''"", 'n')]","['``', 'deeply', 'sorry', '....', 'anyway', 'move', ""''""]"
603,"Covid-19: Boris Johnson 'deeply sorry' as UK deaths exceed 100,000 🔴 @BBC News live - BBC",BBC,"462,537 views","Streamed live on Jan 27, 2021",I'm deeply sorry. Hand rubbing intensifies.,7,"['I am', 'deeply', 'sorry.', 'Hand', 'rubbing', 'intensifies.']",I am deeply sorry. Hand rubbing intensifies.,"['I', 'am', 'deeply', 'sorry', '.', 'Hand', 'rubbing', 'intensifies', '.']","['i', 'am', 'deeply', 'sorry', '.', 'hand', 'rubbing', 'intensifies', '.']","['i', 'am', 'deeply', 'sorry', 'hand', 'rubbing', 'intensifies']","['deeply', 'sorry', 'hand', 'rubbing', 'intensifies']","[('deeply', 'NN'), ('sorry', 'JJ'), ('hand', 'NN'), ('rubbing', 'VBG'), ('intensifies', 'NNS')]","[('deeply', 'n'), ('sorry', 'a'), ('hand', 'n'), ('rubbing', 'v'), ('intensifies', 'n')]","['deeply', 'sorry', 'hand', 'rub', 'intensifies']"
604,"Covid-19: Boris Johnson 'deeply sorry' as UK deaths exceed 100,000 🔴 @BBC News live - BBC",BBC,"462,537 views","Streamed live on Jan 27, 2021","In other words 

“There will be sacrifices to open the schools”",168,"['In', 'other', 'words', '“There', 'will', 'be', 'sacrifices', 'to', 'open', 'the', 'schools”']",In other words “There will be sacrifices to open the schools”,"['In', 'other', 'words', '“', 'There', 'will', 'be', 'sacrifices', 'to', 'open', 'the', 'schools', '”']","['in', 'other', 'words', '“', 'there', 'will', 'be', 'sacrifices', 'to', 'open', 'the', 'schools', '”']","['in', 'other', 'words', '“', 'there', 'will', 'be', 'sacrifices', 'to', 'open', 'the', 'schools', '”']","['words', '“', 'sacrifices', 'open', 'schools', '”']","[('words', 'NNS'), ('“', 'JJ'), ('sacrifices', 'NNS'), ('open', 'JJ'), ('schools', 'NNS'), ('”', 'VBP')]","[('words', 'n'), ('“', 'a'), ('sacrifices', 'n'), ('open', 'a'), ('schools', 'n'), ('”', 'v')]","['word', '“', 'sacrifice', 'open', 'school', '”']"
605,"Covid-19: Boris Johnson 'deeply sorry' as UK deaths exceed 100,000 🔴 @BBC News live - BBC",BBC,"462,537 views","Streamed live on Jan 27, 2021",It’s absolutely unbelievable that Boris needs to read off a piece of paper to offer his condolences,96,"['it is', 'absolutely', 'unbelievable', 'that', 'Boris', 'needs', 'to', 'read', 'off', 'a', 'piece', 'of', 'paper', 'to', 'offer', 'his', 'condolences']",it is absolutely unbelievable that Boris needs to read off a piece of paper to offer his condolences,"['it', 'is', 'absolutely', 'unbelievable', 'that', 'Boris', 'needs', 'to', 'read', 'off', 'a', 'piece', 'of', 'paper', 'to', 'offer', 'his', 'condolences']","['it', 'is', 'absolutely', 'unbelievable', 'that', 'boris', 'needs', 'to', 'read', 'off', 'a', 'piece', 'of', 'paper', 'to', 'offer', 'his', 'condolences']","['it', 'is', 'absolutely', 'unbelievable', 'that', 'boris', 'needs', 'to', 'read', 'off', 'a', 'piece', 'of', 'paper', 'to', 'offer', 'his', 'condolences']","['absolutely', 'unbelievable', 'boris', 'needs', 'read', 'piece', 'paper', 'offer', 'condolences']","[('absolutely', 'RB'), ('unbelievable', 'JJ'), ('boris', 'NN'), ('needs', 'NNS'), ('read', 'VBP'), ('piece', 'JJ'), ('paper', 'NN'), ('offer', 'NN'), ('condolences', 'NNS')]","[('absolutely', 'n'), ('unbelievable', 'a'), ('boris', 'n'), ('needs', 'n'), ('read', 'v'), ('piece', 'a'), ('paper', 'n'), ('offer', 'n'), ('condolences', 'n')]","['absolutely', 'unbelievable', 'boris', 'need', 'read', 'piece', 'paper', 'offer', 'condolence']"
606,"Covid-19: Boris Johnson 'deeply sorry' as UK deaths exceed 100,000 🔴 @BBC News live - BBC",BBC,"462,537 views","Streamed live on Jan 27, 2021","boris behind doors: ""yes milestone reached""",26,"['boris', 'behind', 'doors:', '""yes', 'milestone', 'reached""']","boris behind doors: ""yes milestone reached""","['boris', 'behind', 'doors', ':', '``', 'yes', 'milestone', 'reached', ""''""]","['boris', 'behind', 'doors', ':', '``', 'yes', 'milestone', 'reached', ""''""]","['boris', 'behind', 'doors', '``', 'yes', 'milestone', 'reached', ""''""]","['boris', 'behind', 'doors', '``', 'yes', 'milestone', 'reached', ""''""]","[('boris', 'NN'), ('behind', 'IN'), ('doors', 'NNS'), ('``', '``'), ('yes', 'RB'), ('milestone', 'NN'), ('reached', 'VBD'), (""''"", ""''"")]","[('boris', 'n'), ('behind', 'n'), ('doors', 'n'), ('``', 'n'), ('yes', 'n'), ('milestone', 'n'), ('reached', 'v'), (""''"", 'n')]","['boris', 'behind', 'door', '``', 'yes', 'milestone', 'reach', ""''""]"
607,"Covid-19: Boris Johnson 'deeply sorry' as UK deaths exceed 100,000 🔴 @BBC News live - BBC",BBC,"462,537 views","Streamed live on Jan 27, 2021",The guy doing the sign language gestures says it all if you mute Boris.,4,"['The', 'guy', 'doing', 'the', 'sign', 'language', 'gestures', 'says', 'it', 'all', 'if', 'you', 'mute', 'Boris.']",The guy doing the sign language gestures says it all if you mute Boris.,"['The', 'guy', 'doing', 'the', 'sign', 'language', 'gestures', 'says', 'it', 'all', 'if', 'you', 'mute', 'Boris', '.']","['the', 'guy', 'doing', 'the', 'sign', 'language', 'gestures', 'says', 'it', 'all', 'if', 'you', 'mute', 'boris', '.']","['the', 'guy', 'doing', 'the', 'sign', 'language', 'gestures', 'says', 'it', 'all', 'if', 'you', 'mute', 'boris']","['guy', 'sign', 'language', 'gestures', 'says', 'mute', 'boris']","[('guy', 'NN'), ('sign', 'NN'), ('language', 'NN'), ('gestures', 'NNS'), ('says', 'VBZ'), ('mute', 'NN'), ('boris', 'NN')]","[('guy', 'n'), ('sign', 'n'), ('language', 'n'), ('gestures', 'n'), ('says', 'v'), ('mute', 'n'), ('boris', 'n')]","['guy', 'sign', 'language', 'gesture', 'say', 'mute', 'boris']"
608,"Covid-19: Boris Johnson 'deeply sorry' as UK deaths exceed 100,000 🔴 @BBC News live - BBC",BBC,"462,537 views","Streamed live on Jan 27, 2021","Deaths pass 100k 

Boris - oh okay , anyway",7,"['Deaths', 'pass', '100k', 'Boris', '-', 'oh', 'okay', ',', 'anyway']","Deaths pass 100k Boris - oh okay , anyway","['Deaths', 'pass', '100k', 'Boris', '-', 'oh', 'okay', ',', 'anyway']","['deaths', 'pass', '100k', 'boris', '-', 'oh', 'okay', ',', 'anyway']","['deaths', 'pass', '100k', 'boris', 'oh', 'okay', 'anyway']","['deaths', 'pass', '100k', 'boris', 'oh', 'okay', 'anyway']","[('deaths', 'NNS'), ('pass', 'VBP'), ('100k', 'CD'), ('boris', 'NN'), ('oh', 'JJ'), ('okay', 'NN'), ('anyway', 'RB')]","[('deaths', 'n'), ('pass', 'v'), ('100k', 'n'), ('boris', 'n'), ('oh', 'a'), ('okay', 'n'), ('anyway', 'n')]","['death', 'pass', '100k', 'boris', 'oh', 'okay', 'anyway']"
609,"Covid-19: Boris Johnson 'deeply sorry' as UK deaths exceed 100,000 🔴 @BBC News live - BBC",BBC,"462,537 views","Streamed live on Jan 27, 2021",He is not sorry at all!!! This man is an absolute joke! Everyone needs to get together and get rid off him ASAP!!!,77,"['He', 'is', 'not', 'sorry', 'at', 'all!!!', 'This', 'man', 'is', 'an', 'absolute', 'joke!', 'Everyone', 'needs', 'to', 'get', 'together', 'and', 'get', 'rid', 'off', 'him', 'as soon as possible!!!']",He is not sorry at all!!! This man is an absolute joke! Everyone needs to get together and get rid off him as soon as possible!!!,"['He', 'is', 'not', 'sorry', 'at', 'all', '!', '!', '!', 'This', 'man', 'is', 'an', 'absolute', 'joke', '!', 'Everyone', 'needs', 'to', 'get', 'together', 'and', 'get', 'rid', 'off', 'him', 'as', 'soon', 'as', 'possible', '!', '!', '!']","['he', 'is', 'not', 'sorry', 'at', 'all', '!', '!', '!', 'this', 'man', 'is', 'an', 'absolute', 'joke', '!', 'everyone', 'needs', 'to', 'get', 'together', 'and', 'get', 'rid', 'off', 'him', 'as', 'soon', 'as', 'possible', '!', '!', '!']","['he', 'is', 'not', 'sorry', 'at', 'all', 'this', 'man', 'is', 'an', 'absolute', 'joke', 'everyone', 'needs', 'to', 'get', 'together', 'and', 'get', 'rid', 'off', 'him', 'as', 'soon', 'as', 'possible']","['sorry', 'man', 'absolute', 'joke', 'everyone', 'needs', 'get', 'together', 'get', 'rid', 'soon', 'possible']","[('sorry', 'JJ'), ('man', 'NN'), ('absolute', 'VBZ'), ('joke', 'VBD'), ('everyone', 'NN'), ('needs', 'NNS'), ('get', 'VBP'), ('together', 'RB'), ('get', 'VB'), ('rid', 'JJ'), ('soon', 'RB'), ('possible', 'JJ')]","[('sorry', 'a'), ('man', 'n'), ('absolute', 'v'), ('joke', 'v'), ('everyone', 'n'), ('needs', 'n'), ('get', 'v'), ('together', 'n'), ('get', 'v'), ('rid', 'a'), ('soon', 'n'), ('possible', 'a')]","['sorry', 'man', 'absolute', 'joke', 'everyone', 'need', 'get', 'together', 'get', 'rid', 'soon', 'possible']"
610,"Covid-19: Boris Johnson 'deeply sorry' as UK deaths exceed 100,000 🔴 @BBC News live - BBC",BBC,"462,537 views","Streamed live on Jan 27, 2021","Even if he's truly sorry, its too little and too late.",8,"['Even', 'if', 'he is', 'truly', 'sorry,', 'its', 'too', 'little', 'and', 'too', 'late.']","Even if he is truly sorry, its too little and too late.","['Even', 'if', 'he', 'is', 'truly', 'sorry', ',', 'its', 'too', 'little', 'and', 'too', 'late', '.']","['even', 'if', 'he', 'is', 'truly', 'sorry', ',', 'its', 'too', 'little', 'and', 'too', 'late', '.']","['even', 'if', 'he', 'is', 'truly', 'sorry', 'its', 'too', 'little', 'and', 'too', 'late']","['even', 'truly', 'sorry', 'little', 'late']","[('even', 'RB'), ('truly', 'RB'), ('sorry', 'JJ'), ('little', 'JJ'), ('late', 'JJ')]","[('even', 'n'), ('truly', 'n'), ('sorry', 'a'), ('little', 'a'), ('late', 'a')]","['even', 'truly', 'sorry', 'little', 'late']"
611,"Covid-19: Boris Johnson 'deeply sorry' as UK deaths exceed 100,000 🔴 @BBC News live - BBC",BBC,"462,537 views","Streamed live on Jan 27, 2021",As if Boris is sorry. As long as his elite masters are happy he’s not gonna be sorry,50,"['As', 'if', 'Boris', 'is', 'sorry.', 'As', 'long', 'as', 'his', 'elite', 'masters', 'are', 'happy', 'he is', 'not', 'going to', 'be', 'sorry']",As if Boris is sorry. As long as his elite masters are happy he is not going to be sorry,"['As', 'if', 'Boris', 'is', 'sorry', '.', 'As', 'long', 'as', 'his', 'elite', 'masters', 'are', 'happy', 'he', 'is', 'not', 'going', 'to', 'be', 'sorry']","['as', 'if', 'boris', 'is', 'sorry', '.', 'as', 'long', 'as', 'his', 'elite', 'masters', 'are', 'happy', 'he', 'is', 'not', 'going', 'to', 'be', 'sorry']","['as', 'if', 'boris', 'is', 'sorry', 'as', 'long', 'as', 'his', 'elite', 'masters', 'are', 'happy', 'he', 'is', 'not', 'going', 'to', 'be', 'sorry']","['boris', 'sorry', 'long', 'elite', 'masters', 'happy', 'going', 'sorry']","[('boris', 'NN'), ('sorry', 'NN'), ('long', 'RB'), ('elite', 'JJ'), ('masters', 'NNS'), ('happy', 'JJ'), ('going', 'VBG'), ('sorry', 'NN')]","[('boris', 'n'), ('sorry', 'n'), ('long', 'n'), ('elite', 'a'), ('masters', 'n'), ('happy', 'a'), ('going', 'v'), ('sorry', 'n')]","['boris', 'sorry', 'long', 'elite', 'master', 'happy', 'go', 'sorry']"
