url,link_title,channel,no_of_views,time_uploaded,comment,author,comment_posted,no_of_replies,upvotes,downvotes
https://www.youtube.com/watch?v=U5W2f23pIrA,"Live: Fauci, White House Covid Response Team Hold Briefing | NBC News",NBC News,"139,581 views",Streamed live 13 hours ago,This guy has broke us,Don Jones,,,7
https://www.youtube.com/watch?v=U5W2f23pIrA,"Live: Fauci, White House Covid Response Team Hold Briefing | NBC News",NBC News,"139,581 views",Streamed live 13 hours ago,They need to hurry up and figure out what’s going on because I’ve completely turned into Sandra Bullock from the net. Minus the whole vacation fiasco part. 😂😂😂😂,CeCe A,,,
https://www.youtube.com/watch?v=U5W2f23pIrA,"Live: Fauci, White House Covid Response Team Hold Briefing | NBC News",NBC News,"139,581 views",Streamed live 13 hours ago,Thank you so much for this briefing.....it is so appreciated! ❤️,claretta nijhuis,,,9
https://www.youtube.com/watch?v=U5W2f23pIrA,"Live: Fauci, White House Covid Response Team Hold Briefing | NBC News",NBC News,"139,581 views",Streamed live 13 hours ago,"Great and very informative briefing, love it",Viet Luong,,,4
https://www.youtube.com/watch?v=U5W2f23pIrA,"Live: Fauci, White House Covid Response Team Hold Briefing | NBC News",NBC News,"139,581 views",Streamed live 13 hours ago,"Gee I thought the virus was just gonna disappear last April with the warm weather , like magic ..",philip mazonson,,,12
https://www.youtube.com/watch?v=U5W2f23pIrA,"Live: Fauci, White House Covid Response Team Hold Briefing | NBC News",NBC News,"139,581 views",Streamed live 13 hours ago,"“All of the appropriate steps to protect yourself” should include not eating fast food, cut out alcohol and soda, clean your phone off daily with disinfectant.",Donovan Thiessen,,,2
https://www.youtube.com/watch?v=U5W2f23pIrA,"Live: Fauci, White House Covid Response Team Hold Briefing | NBC News",NBC News,"139,581 views",Streamed live 13 hours ago,"What a difference!! Now there is hope again!! Transparency, Truth, and Action . Happy to have Dr.Fauci back on the scene!!",Brigitte Goulame,,,
https://www.youtube.com/watch?v=U5W2f23pIrA,"Live: Fauci, White House Covid Response Team Hold Briefing | NBC News",NBC News,"139,581 views",Streamed live 13 hours ago,"This is a refreshing outlook on things.... DOnt get me wrong, things are probably get worse before they get better...... but, its nice to actually know what's going on for a change. Its not like they pated themselves on the back, there is still a crap ton of work to do.",David snatches,,,1
https://www.youtube.com/watch?v=U5W2f23pIrA,"Live: Fauci, White House Covid Response Team Hold Briefing | NBC News",NBC News,"139,581 views",Streamed live 13 hours ago,"Good luck, take care",Ronald Zent,,,3
https://www.youtube.com/watch?v=U5W2f23pIrA,"Live: Fauci, White House Covid Response Team Hold Briefing | NBC News",NBC News,"139,581 views",Streamed live 13 hours ago,"ive been trying to find a death toll from 2020 from the FLU but i can't seem to find anything, because it was so serious up to 2020 i thought i'd check into it",Jennifer Evans,,,
https://www.youtube.com/watch?v=U5W2f23pIrA,"Live: Fauci, White House Covid Response Team Hold Briefing | NBC News",NBC News,"139,581 views",Streamed live 13 hours ago,I like the instances when the news company is announced first before the reporter asks the question. At least I’d know how smart these reporters were coached.,Joe Canoy,,,
https://www.youtube.com/watch?v=U5W2f23pIrA,"Live: Fauci, White House Covid Response Team Hold Briefing | NBC News",NBC News,"139,581 views",Streamed live 13 hours ago,My fauci is acting up,Bat Man,,,1
https://www.youtube.com/watch?v=U5W2f23pIrA,"Live: Fauci, White House Covid Response Team Hold Briefing | NBC News",NBC News,"139,581 views",Streamed live 13 hours ago,福西-伏地魔,windsor wang,,,1
https://www.youtube.com/watch?v=U5W2f23pIrA,"Live: Fauci, White House Covid Response Team Hold Briefing | NBC News",NBC News,"139,581 views",Streamed live 13 hours ago,We are now trending at 1M+ vaccines administered per day for the last 3 days. Please keep up the good work for all organizations involved and thank you for your effort.,Kenny Bania,,,7
https://www.youtube.com/watch?v=U5W2f23pIrA,"Live: Fauci, White House Covid Response Team Hold Briefing | NBC News",NBC News,"139,581 views",Streamed live 13 hours ago,Wear 2 masks now everyone! 😂,Bernie Sanders,,,29
https://www.youtube.com/watch?v=U5W2f23pIrA,"Live: Fauci, White House Covid Response Team Hold Briefing | NBC News",NBC News,"139,581 views",Streamed live 13 hours ago,IVERMECTIN  .  People look it up.  Why is this not being looked into.  You know why.,M Mcott,,,5
https://www.youtube.com/watch?v=U5W2f23pIrA,"Live: Fauci, White House Covid Response Team Hold Briefing | NBC News",NBC News,"139,581 views",Streamed live 13 hours ago,Thank you.,BRENDA wheelen,,,1
https://www.youtube.com/watch?v=U5W2f23pIrA,"Live: Fauci, White House Covid Response Team Hold Briefing | NBC News",NBC News,"139,581 views",Streamed live 13 hours ago,"Congress and the Senate quit sitting on the most Important. Pass whatever it takes to stop the virus.  What is wrong with all these officials. Get to work. Concerned USMC VETERAN.  Get the money moving on this Emergency Not your political games and playing with all Americans lives. Stay focused Covid relief, that is what our Nation needs now.",Blubyou V,,,13
